generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,api_key_disabled,api_key_name,app_name
gen-1787104314-INQ7cetAWNddtKZoYdGX,2026-08-19 01:51:54.383,0.003107,,-0.024303,,0,135251,301,86,135071,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,5603,4702,false,hermes-ppn,Hermes Agent
gen-1787104309-6Axd3b1Euvye8rw7f1Qp,2026-08-19 01:51:49.515,0.002843,,-0.02424,,0,135074,57,0,134755,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,stop,3988,3261,false,hermes-ppn,Hermes Agent
gen-1787104299-0j093iCZtx6VCsP8me0M,2026-08-19 01:51:39.045,0.033974,,0.006737,,0,134758,238,112,0,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,8409,7398,false,hermes-ppn,Hermes Agent
gen-1787089207-e0AaxT2uJmvY0DOAbYx2,2026-08-18 21:40:07.950,0.003932,,-0.026511,,0,134417,661,364,134009,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,stop,11321,9541,false,hermes-ppn,Hermes Agent
gen-1787089172-c9asfOSCebuAAaR5S288,2026-08-18 21:39:32.285,0.000329,,,,0,380,186,177,0,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,stop,3641,3445,false,hermes-ppn,Hermes Agent
gen-1787089168-PkVQRSsLdKlMkVeayxWR,2026-08-18 21:39:28.736,0.000115,,,,0,347,38,29,0,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,stop,3145,1936,false,hermes-ppn,Hermes Agent
gen-1787089159-2v0FMmLaUeCSH82jhJ1E,2026-08-18 21:39:19.446,0.004009,,-0.026296,,0,134012,624,338,133072,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,9044,8806,false,hermes-ppn,Hermes Agent
gen-1787089151-A2Wot6zNpUmiIV86qS7e,2026-08-18 21:39:11.277,0.003365,,-0.026259,,0,133075,264,233,132720,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,7741,6674,false,hermes-ppn,Hermes Agent
gen-1787089138-EAn8AKabcTCnZJDG7mRX,2026-08-18 21:38:58.768,0.00325,,-0.026092,,0,132723,109,0,131986,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,5306,4389,false,hermes-ppn,Hermes Agent
gen-1787089132-LmAzDJFugYN1hPywBJMi,2026-08-18 21:38:52.427,0.036471,,0.007259,,0,131989,132,0,0,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,4184,3070,false,hermes-ppn,Hermes Agent
gen-1787089121-xw2dqxOiJFXDevspQiHX,2026-08-18 21:38:41.283,0.002904,,-0.023519,,0,130802,220,189,130694,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,9895,9302,false,hermes-ppn,Hermes Agent
gen-1787088818-Xfvj9oxY6tMt3WgfICzZ,2026-08-18 21:33:38.586,0.00296,,-0.023411,,0,130697,194,100,130202,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,stop,18407,14073,false,hermes-ppn,Hermes Agent
gen-1787088514-SNESEQ2kb0qyvEEnApBY,2026-08-18 21:28:34.245,0.0003,,,,0,594,151,142,0,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,stop,3907,3823,false,hermes-ppn,Hermes Agent
gen-1787088508-epG0rL01OHhANIMha079,2026-08-18 21:28:28.200,0.003132,,-0.023423,,0,130205,429,36,130144,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,4714,2817,false,hermes-ppn,Hermes Agent
gen-1787088218-Q0p2sk9GicV6c3ToAonV,2026-08-18 21:23:38.841,0.003289,,-0.023344,,0,131766,234,224,130144,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,stop,6554,5991,false,hermes-ppn,Hermes Agent
gen-1787088212-dVp8bg5O763DOU62tCbq,2026-08-18 21:23:32.343,0.00285,,-0.023308,,0,130147,108,56,129633,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,stop,5811,4849,false,hermes-ppn,Hermes Agent
gen-1787087899-vu2hyfqZM0spNjnnnnSm,2026-08-18 21:18:19.683,0.000285,,,,0,611,136,127,0,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,stop,12177,12129,false,hermes-ppn,Hermes Agent
gen-1787087891-OF28MhFWchySk4Hiwy7b,2026-08-18 21:18:11.097,0.003244,,-0.023298,,0,129636,513,101,129477,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,7962,5276,false,hermes-ppn,Hermes Agent
gen-1787087887-bFGDRA6cDg8uTv4t24CR,2026-08-18 21:18:07.125,0.002767,,-0.023166,,0,129480,32,0,128873,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,3076,3016,false,hermes-ppn,Hermes Agent
gen-1787087879-L0yjLkEhfs4ncLTHeQz3,2026-08-18 21:17:59.137,0.002941,,-0.023022,,0,128876,157,115,128112,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,5588,4322,false,hermes-ppn,Hermes Agent
gen-1787087871-bAyGA1i96H2y9J65gOAy,2026-08-18 21:17:51.564,0.003169,,-0.02273,,0,128115,231,64,126679,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,5422,3924,false,hermes-ppn,Hermes Agent
gen-1787087866-ovOrMwifJUZKFgTGLuXJ,2026-08-18 21:17:46.781,0.003104,,-0.022311,,0,126682,67,38,124547,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,4384,3132,false,hermes-ppn,Hermes Agent
gen-1787087860-dPfmLUHovN4Sccyjvx3O,2026-08-18 21:17:40.644,0.002752,,-0.022226,,0,124550,58,29,123714,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,5577,4534,false,hermes-ppn,Hermes Agent
gen-1787087299-romTpqp0mNZVJ3H05tZf,2026-08-18 21:08:19.934,0.003293,,-0.022252,,0,124031,617,147,123714,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,stop,11006,7689,false,hermes-ppn,Hermes Agent
gen-1787087289-SuOvg7fzlsZyEGuEAQtm,2026-08-18 21:08:09.348,0.004389,,-0.020499,,0,123717,121,0,116023,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,9723,6841,false,hermes-ppn,Hermes Agent
gen-1787087250-wpu5ROYREfDJlqC1hiVi,2026-08-18 21:07:30.378,0.007188,,-0.020293,,0,116026,3564,154,113457,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,38086,8707,false,hermes-ppn,Hermes Agent
gen-1787087239-wyZ7Mt1WNctqzLu05CyO,2026-08-18 21:07:19.812,0.002589,,-0.020354,,0,113460,210,87,113163,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,6161,4812,false,hermes-ppn,Hermes Agent
gen-1787087235-x1KQIoGvtOx8sEnEONdK,2026-08-18 21:07:15.404,0.000198,,,,0,500,82,73,0,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,stop,3355,2579,false,hermes-ppn,Hermes Agent
gen-1787087231-Vons322hNqSmGhGmYtLI,2026-08-18 21:07:11.556,0.003973,,-0.018916,,0,113166,214,0,106848,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,3633,2140,false,hermes-ppn,Hermes Agent
gen-1787087216-4f5zAmq88mUaBOiO2gd4,2026-08-18 21:06:55.981,0.027017,,0.005342,,0,106851,254,87,0,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,5594,4548,false,hermes-ppn,Hermes Agent
gen-1787086224-ru6By5OFjBSxWeDmVYZJ,2026-08-18 20:50:24.838,0.002383,,-0.01913,,0,106375,199,144,106299,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,stop,5243,4966,false,hermes-ppn,Hermes Agent
gen-1787085869-Ur9NzAw1UWw8xDuGqCk7,2026-08-18 20:44:29.717,0.002168,,-0.019104,,0,106302,11,0,106172,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,stop,2428,2165,false,hermes-ppn,Hermes Agent
gen-1787085861-9cGWImmD9nfDtz0YJlZY,2026-08-18 20:44:21.292,0.026727,,0.005308,,0,106175,153,123,0,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,7883,6053,false,hermes-ppn,Hermes Agent
gen-1787072253-U8xmyvNYuN5SnvhMqYAk,2026-08-18 16:57:33.406,0.01714,,-0.000998,,0,138390,528,0,16640,deepseek/deepseek-v4-flash-20260731,CoreWeave,standard,false,true,,stop,stop,17717,13169,false,hermes-ppn,Hermes Agent
gen-1787072236-HLs0ZQKhHTkAxsT32F8J,2026-08-18 16:57:16.679,0.01543,,,,0,117526,542,1,0,deepseek/deepseek-v4-flash-20260731,CoreWeave,standard,false,true,,tool_calls,tool_calls,14268,12241,false,hermes-ppn,Hermes Agent
gen-1787064226-YHhNp5D9Q3aVHnIGXoCf,2026-08-18 14:43:46.773,0.002306,,-0.018795,,0,104466,174,64,104428,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,stop,26280,17869,false,hermes-ppn,Hermes Agent
gen-1787064223-HyxYJx394Dg4RDBuI7sF,2026-08-18 14:43:43.034,0.002556,,-0.018334,,0,104431,4,0,102419,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,stop,3462,1043,false,hermes-ppn,Hermes Agent
gen-1787064204-nn2VIkfAeGo2EscoTnLA,2026-08-18 14:43:24.847,0.027308,,0.00512,,0,102422,1419,86,0,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,17256,16965,false,hermes-ppn,Hermes Agent
gen-1787050876-tyu3Es69lBDfIboEX1zl,2026-08-18 11:01:16.882,0.004463,,0.000851,,0,15491,154,70,0,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,4027,2937,false,hermes-ppn,Hermes Agent
gen-1787050853-ga8JhLXmOX13rFIYNf57,2026-08-18 11:00:53.199,0.003899,,0.000758,,0,13791,81,50,0,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,3899,3673,false,hermes-ppn,Hermes Agent
gen-1786964450-JwWtXMaocGP1Cr5nCuIa,2026-08-17 11:00:50.929,0.002571,,-0.002077,,0,21880,227,146,13788,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,stop,5669,4284,false,hermes-ppn,Hermes Agent
gen-1786964444-OqZZnNixzptoI502SHUQ,2026-08-17 11:00:44.771,0.003735,,0.000689,,0,13791,240,76,0,openai/gpt-5.6-luna-20260709,Azure,standard,false,true,,completed,tool_calls,4423,3264,false,hermes-ppn,Hermes Agent
